Date,Home,Visitor,PitcherH,PitcherV,FinalH,FinalV,OpenH,OpenV,CloseH,CloseV,H538,V538
620,TOR,ATL,JHAPP-L,ASANCHEZ-R,5,4,-145,130,-165,145,0.55,0.45
620,SD,OAK,JLUCCHESI-L,FMONTAS-R,4,12,-119,109,-133,118,0.49,0.51
620,WSH,BAL,GGONZALEZ-L,ACASHNER-R,0,3,-220,195,-205,180,0.68,0.32
621,COL,NYM,KFREELAND-L,SMATZ-L,6,4,-135,120,-160,140,0.56,0.44
621,PIT,ARI,CKUHL-R,ZGODLEY-R,3,9,-109,-101,-119,109,0.49,0.51
621,CIN,CHC,MHARVEY-R,KHENDRICKS-R,6,2,145,-165,162,-182,0.35,0.65
621,MIL,STL,BSUTER-L,CMARTINEZ-R,11,3,-130,115,-116,106,0.54,0.46
621,SF,SD,MBUMGARNER-L,TROSS-R,3,0,-150,135,-163,143,0.61,0.39
621,NYY,SEA,LSEVERINO-R,JPAXTON-L,4,3,-200,175,-185,165,0.62,0.38
621,MIN,BOS,KGIBSON-R,RPORCELLO-R,2,9,105,-115,114,-129,0.48,0.52
621,LAA,TOR,JLAMB-L,ASANCHEZ-R,8,5,-150,135,-138,123,0.53,0.47
621,WSH,BAL,MSCHERZER-R,KGAUSMAN-R,4,2,-300,260,-275,240,0.72,0.28
622,PIT,ARI,INOVA-R,PCORBIN-L,1,2,109,-119,111,-121,0.44,0.56
622,WSH,PHI,TROARK-R,ZEFLIN-R,2,12,-140,125,-161,141,0.6,0.4
622,CIN,CHC,LCASTILLO-R,JQUINTANA-L,6,3,140,-155,116,-131,0.4,0.6
622,NYM,LAD,ZWHEELER-R,AWOOD-L,2,5,140,-160,135,-150,0.4,0.6
622,MIL,STL,JGUERRA-R,JFLAHERTY-R,2,1,-115,105,-118,108,0.57,0.43
622,COL,MIA,JGRAY-R,WCHEN-L,11,3,-190,170,-220,195,0.62,0.38
622,SF,SD,CSTRATTON-R,CRICHARD-L,2,6,-145,130,-117,107,0.59,0.41
622,TB,NYY,RSTANEK-R,CSABATHIA-L,2,1,150,-170,140,-155,0.41,0.59
622,BOS,SEA,SWRIGHT-R,WLEBLANC-L,14,10,-155,140,-129,114,0.58,0.42
622,CLE,DET,SBIEBER-R,MFIERS-R,10,0,-185,165,-235,205,0.63,0.37
622,HOU,KC,DKEUCHEL-L,DDUFFY-L,0,1,-315,275,-340,295,0.76,0.24
622,CHW,OAK,LGIOLITO-R,CBASSITT-R,6,4,115,-130,128,-143,0.43,0.57
622,MIN,TEX,FROMERO-R,MMINOR-L,1,8,-130,115,110,-320,0.54,0.46
622,LAA,TOR,AHEANEY-L,MESTRADA-R,2,1,-125,110,-151,136,0.57,0.43
622,ATL,BAL,SNEWCOMB-L,ACOBB-R,7,10,-215,190,-181,161,0.67,0.33
622,CHW,OAK,JSHIELDS-R,SMANAEA-L,2,11,130,-145,111,-126,0.42,0.58
623,COL,MIA,TANDERSON-L,TRICHARDS-R,2,6,-175,155,-250,220,0.62,0.38
623,WSH,PHI,EFEDDE-R,ANOLA-R,3,5,125,-140,-118,108,0.47,0.53
623,PIT,ARI,JMUSGROVE-R,ZGREINKE-R,2,7,110,-120,-101,-109,0.42,0.58
623,SF,SD,ASUAREZ-L,MSTRAHM-L,5,3,-170,150,-142,127,0.62,0.38
623,MIL,STL,CANDERSON-R,MMIKOLAS-R,2,3,-115,105,-105,-105,0.55,0.45
623,CIN,CHC,ADESCLAFANI-R,LFARRELL-R,11,2,-101,-109,-110,100,0.48,0.52
623,NYM,LAD,JDEGROM-R,CKERSHAW-L,3,8,-130,115,101,-111,0.44,0.56
623,MIN,TEX,JODORIZZI-R,YGALLARDO-R,6,9,-145,130,-124,114,0.58,0.42
623,CHW,OAK,DCOVEY-R,DMENGDEN-R,6,7,120,-135,103,-113,0.42,0.58
623,TB,NYY,WFONT-R,SGRAY-R,4,0,140,-155,153,-173,0.41,0.59
623,CLE,DET,TBAUER-R,FLIRIANO-L,4,1,-260,230,-265,230,0.69,0.31
623,HOU,KC,LMCCULLERSJR.-R,IKENNEDY-R,4,3,-330,285,-345,300,0.77,0.23
623,BOS,SEA,ERODRIGUEZ-L,MLEAKE-R,2,7,-170,150,-182,162,0.61,0.39
623,LAA,TOR,JBARRIA-R,MSTROMAN-R,1,4,-135,120,-135,120,0.57,0.43
623,ATL,BAL,JTEHERAN-R,DBUNDY-R,5,7,-145,130,-131,116,0.6,0.4
624,CIN,CHC,SROMANO-R,MMONTGOMERY-L,8,6,140,-160,116,-131,0.41,0.59
624,NYM,LAD,JBLEVINS-L,RHILL-L,7,8,155,-175,150,-170,0.39,0.61
624,PIT,ARI,TWILLIAMS-R,CBUCHHOLZ-R,0,3,-101,-109,-115,105,0.46,0.54
624,WSH,PHI,JRODRIGUEZ-R,NPIVETTA-R,8,6,-125,110,-122,112,0.53,0.47
624,MIL,STL,JCHACIN-R,LWEAVER-R,2,8,-135,120,-121,111,0.6,0.4
624,COL,MIA,GMARQUEZ-R,CSMITH-L,5,8,-175,155,-174,154,0.57,0.43
624,SF,SD,DRODRIGUEZ-R,ELAUER-L,3,2,-150,135,-152,137,0.6,0.4
624,BOS,SEA,CSALE-L,MGONZALES-L,5,0,-230,205,-250,220,0.66,0.34
624,CLE,DET,APLUTKO-R,MBOYD-L,12,2,-160,140,-162,142,0.6,0.4
624,TB,NYY,MANDRIESE-R,DGERMAN-R,7,6,135,-150,150,-170,0.42,0.58
624,HOU,KC,GCOLE-R,JHAMMEL-R,11,3,-340,295,-370,320,0.78,0.22
624,CHW,OAK,CRODON-L,PBLACKBURN-R,10,3,-109,-101,-119,109,0.48,0.52
624,MIN,TEX,JBERRIOS-R,BCOLON-R,2,0,-180,160,-172,152,0.6,0.4
624,LAA,TOR,FPENA-R,SGAVIGLIO-R,6,7,-140,125,-142,127,0.57,0.43
624,ATL,BAL,BMCCARTHY-R,DHESS-R,7,3,-160,140,-185,165,0.62,0.38
625,NYM,PIT,SLUGO-R,JTAILLON-R,4,6,110,-120,106,-116,0.5,0.5
625,MIA,ARI,DSTRAILY-R,SMILLER-R,9,5,110,-125,112,-127,0.4,0.6
625,ATL,CIN,MFOLTYNEWICZ-R,TMAHLE-R,5,4,-150,135,-153,138,0.6,0.4
625,LAD,CHC,KMAEDA-R,DUNDERWOOD-R,2,1,-170,150,-168,148,0.56,0.44
625,DET,OAK,JZIMMERMANN-R,EJACKSON-R,4,5,-115,105,105,-115,0.49,0.51
625,BAL,SEA,ACASHNER-R,FHERNANDEZ-R,3,5,135,-150,101,-111,0.42,0.58
625,HOU,TOR,JVERLANDER-R,JHAPP-L,3,6,-240,210,-240,210,0.71,0.29
625,PHI,NYY,VVELASQUEZ-R,JLOAISIGA-R,2,4,130,-145,135,-150,0.45,0.55
625,TB,WSH,BSNELL-L,GGONZALEZ-L,11,0,-120,110,-112,102,0.54,0.46
625,TEX,SD,CHAMELS-L,JLUCCHESI-L,7,4,-170,150,-137,122,0.62,0.38
625,STL,CLE,JGANT-R,MCLEVINGER-R,4,0,120,-135,108,-118,0.43,0.57
625,KC,LAA,BKELLER-R,TSKAGGS-L,2,0,140,-160,167,-187,0.38,0.62
626,NYM,PIT,SMATZ-L,CKUHL-R,4,3,-125,110,-117,107,0.52,0.48
626,MIA,ARI,EHERNANDEZ-R,ZGODLEY-R,3,5,140,-160,142,-157,0.41,0.59
626,ATL,CIN,ASANCHEZ-R,MHARVEY-R,3,5,-150,135,-140,125,0.6,0.4
626,LAD,CHC,RSTRIPLING-R,JLESTER-L,4,9,-140,125,-155,140,0.54,0.46
626,SF,COL,DHOLLAND-L,CBETTIS-R,3,2,-125,110,-144,129,0.56,0.44
626,BAL,SEA,KGAUSMAN-R,JPAXTON-L,2,3,145,-165,125,-140,0.38,0.62
626,DET,OAK,BHARDY-L,FMONTAS-R,7,9,-106,-104,111,-126,0.47,0.53
626,BOS,LAA,DPRICE-L,JLAMB-L,9,1,-210,185,-156,141,0.67,0.33
626,HOU,TOR,CMORTON-R,RBORUCKI-L,7,0,-260,230,-240,210,0.69,0.31
626,CHW,MIN,RLOPEZ-R,LLYNN-R,8,4,110,-120,112,-127,0.46,0.54
626,TB,WSH,NEOVALDI-R,MSCHERZER-R,1,0,195,-220,176,-201,0.42,0.58
626,PHI,NYY,JARRIETA-R,LSEVERINO-R,0,6,175,-200,166,-186,0.37,0.63
626,TEX,SD,ABIBENS-DIRKX-R,TROSS-R,2,3,105,-115,-127,112,0.55,0.45
626,MIL,KC,FPERALTA-R,JJUNIS-R,5,1,-195,175,-220,195,0.68,0.32
626,STL,CLE,CMARTINEZ-R,CKLUBER-R,11,2,150,-170,144,-164,0.42,0.58
627,ATL,CIN,SNEWCOMB-L,LCASTILLO-R,5,6,-150,135,-119,109,0.59,0.41
627,NYM,PIT,ZWHEELER-R,INOVA-R,3,5,105,-115,-119,109,0.5,0.5
627,MIA,ARI,WCHEN-L,RRAY-L,1,2,140,-160,143,-158,0.38,0.62
627,LAD,CHC,AWOOD-L,KHENDRICKS-R,7,5,-145,130,-147,132,0.53,0.47
627,SF,COL,MBUMGARNER-L,KFREELAND-L,1,0,-160,140,-164,144,0.6,0.4
627,HOU,TOR,DKEUCHEL-L,MESTRADA-R,7,6,-235,205,-190,170,0.66,0.34
627,BAL,SEA,ACOBB-R,WLEBLANC-L,7,8,120,-135,-105,-105,0.41,0.59
627,BOS,LAA,RPORCELLO-R,AHEANEY-L,9,6,-160,140,-150,135,0.62,0.38
627,DET,OAK,MFIERS-R,CBASSITT-R,0,3,125,-140,112,-122,0.44,0.56
627,CHW,MIN,JSHIELDS-R,KGIBSON-R,6,1,125,-140,138,-153,0.44,0.56
627,MIL,KC,BSUTER-L,DDUFFY-L,4,5,-190,170,-200,175,0.67,0.33
627,PHI,NYY,ZEFLIN-R,LCESSA-R,3,0,125,-140,114,-124,0.43,0.57
627,TEX,SD,MMINOR-L,CRICHARD-L,5,2,-140,125,-116,106,0.58,0.42
627,STL,CLE,JFLAHERTY-R,SBIEBER-R,1,5,-120,110,-112,102,0.54,0.46
628,MIA,ARI,TRICHARDS-R,ZGREINKE-R,0,4,150,-170,150,-170,0.38,0.62
628,LAD,CHC,CKERSHAW-L,JQUINTANA-L,5,11,-185,165,-185,165,0.58,0.42
628,SF,COL,CSTRATTON-R,JGRAY-R,8,9,-125,110,114,-124,0.56,0.44
628,PHI,WSH,ANOLA-R,TROARK-R,4,3,-160,140,-123,113,0.56,0.44
628,CIN,MIL,ADESCLAFANI-R,JGUERRA-R,4,6,-106,-104,101,-111,0.48,0.52
628,DET,OAK,MFULMER-R,SMANAEA-L,2,4,110,-125,103,-113,0.45,0.55
628,CHW,MIN,LGIOLITO-R,JODORIZZI-R,1,2,119,-134,102,-112,0.47,0.53
628,BAL,SEA,JYACABONIS-R,MLEAKE-R,2,4,125,-140,118,-133,0.39,0.61
628,BOS,LAA,BJOHNSON-L,JBARRIA-R,4,2,-155,140,-165,145,0.6,0.4
628,TB,HOU,RSTANEK-R,LMCCULLERSJR.-R,0,1,140,-155,142,-157,0.41,0.59
629,PHI,WSH,NPIVETTA-R,EFEDDE-R,7,17,-125,110,100,-110,0.55,0.45
629,MIA,NYM,SALCANTARA-R,COSWALT-R,8,2,130,-145,-109,-101,0.51,0.49
629,CIN,MIL,SROMANO-R,CANDERSON-R,2,8,-105,-105,-121,111,0.45,0.55
629,STL,ATL,MMIKOLAS-R,JTEHERAN-R,1,5,-165,145,-136,121,0.59,0.41
629,ARI,SF,PCORBIN-L,ASUAREZ-L,1,2,-150,135,-135,120,0.61,0.39
629,SD,PIT,ELAUER-L,JMUSGROVE-R,3,6,-106,-104,-111,101,0.51,0.49
629,LAD,COL,RHILL-L,TANDERSON-L,1,3,-165,145,-163,143,0.63,0.37
629,BAL,LAA,DHESS-R,FPENA-R,1,7,115,-130,140,-155,0.43,0.57
629,NYY,BOS,CSABATHIA-L,ERODRIGUEZ-L,8,1,-115,105,-121,111,0.54,0.46
629,TOR,DET,MSTROMAN-R,FLIRIANO-L,3,2,-175,155,-210,185,0.6,0.4
629,TB,HOU,WFONT-R,GCOLE-R,3,2,175,-200,165,-185,0.38,0.62
629,TEX,CHW,YGALLARDO-R,DCOVEY-R,11,3,-135,120,-146,131,0.58,0.42
629,OAK,CLE,PBLACKBURN-R,TBAUER-R,3,1,150,-170,160,-180,0.42,0.58
629,SEA,KC,MGONZALES-L,IKENNEDY-R,4,1,-210,185,-215,190,0.68,0.32
629,CHC,MIN,MMONTGOMERY-L,JBERRIOS-R,10,6,-120,110,-124,114,0.59,0.41
630,MIA,NYM,PLOPEZ-R,JDEGROM-R,5,2,145,-165,151,-171,0.43,0.57
630,CIN,MIL,TMAHLE-R,JCHACIN-R,12,3,-106,-104,-133,118,0.46,0.54
630,PHI,WSH,VVELASQUEZ-R,JHELLICKSON-R,3,2,-130,115,102,-112,0.5,0.5
630,STL,ATL,LWEAVER-R,MFRIED-L,4,11,-145,130,-135,120,0.54,0.46
630,LAD,COL,KMAEDA-R,GMARQUEZ-R,1,3,-180,160,-175,155,0.64,0.36
630,ARI,SF,SMILLER-R,DRODRIGUEZ-R,0,7,-106,-104,-121,111,0.55,0.45
630,SD,PIT,JLUCCHESI-L,TWILLIAMS-R,4,3,-106,-104,-141,126,0.49,0.51
630,TOR,DET,SGAVIGLIO-R,MBOYD-L,4,3,-175,155,-158,143,0.58,0.42
630,OAK,CLE,EJACKSON-R,APLUTKO-R,7,2,-106,-104,111,-121,0.49,0.51
630,BAL,LAA,ACASHNER-R,TSKAGGS-L,2,6,135,-150,143,-163,0.4,0.6
630,TB,HOU,RSTANEK-R,JVERLANDER-R,5,2,170,-190,148,-168,0.34,0.66
630,NYY,BOS,SGRAY-R,CSALE-L,0,11,130,-145,135,-150,0.47,0.53
630,TEX,CHW,BCOLON-R,CRODON-L,13,4,-125,110,-121,111,0.55,0.45
630,SEA,KC,FHERNANDEZ-R,JHAMMEL-R,6,4,-210,185,-210,185,0.69,0.31
630,CHC,MIN,TCHATWOOD-R,AMEJIA-L,14,9,-150,135,-140,125,0.63,0.37
701,MIA,NYM,DSTRAILY-R,SMATZ-L,2,5,-106,-104,101,-111,0.5,0.5
701,CIN,MIL,MHARVEY-R,FPERALTA-R,8,2,115,-130,112,-127,0.43,0.57
701,PHI,WSH,JARRIETA-R,GGONZALEZ-L,4,3,-106,-104,120,-135,0.51,0.49
701,STL,ATL,JGANT-R,MFOLTYNEWICZ-R,5,6,-115,105,105,-115,0.49,0.51
701,ARI,SF,ZGODLEY-R,DHOLLAND-L,6,9,-135,120,-133,118,0.58,0.42
701,SD,PIT,TROSS-R,JTAILLON-R,5,7,-106,-104,103,-113,0.51,0.49
701,LAD,COL,RSTRIPLING-R,CBETTIS-R,6,4,-205,180,-225,200,0.65,0.35
701,BAL,LAA,KGAUSMAN-R,DMCGUIRE-R,8,2,-120,110,-113,103,0.46,0.54
701,TOR,DET,JHAPP-L,JZIMMERMANN-R,1,9,-205,180,-202,177,0.66,0.34
701,TB,HOU,BSNELL-L,CMORTON-R,3,2,135,-150,135,-150,0.44,0.56
701,TEX,CHW,CHAMELS-L,RLOPEZ-R,5,10,-165,145,-171,151,0.64,0.36
701,OAK,CLE,FMONTAS-R,MCLEVINGER-R,3,15,115,-130,136,-151,0.47,0.53
701,SEA,KC,JPAXTON-L,BKELLER-R,1,0,-240,210,-285,250,0.71,0.29
701,NYY,BOS,LSEVERINO-R,DPRICE-L,11,1,-190,170,-185,165,0.59,0.41
701,CHC,MIN,JLESTER-L,LLYNN-R,11,10,-190,170,-182,162,0.66,0.34
702,COL,SF,KFREELAND-L,MBUMGARNER-L,5,2,110,-120,-105,-105,0.46,0.54
702,ARI,STL,RRAY-L,CMARTINEZ-R,3,6,-140,125,-145,130,0.58,0.42
702,LAD,PIT,AWOOD-L,NKINGHAM-R,17,1,-170,150,-230,205,0.62,0.38
702,TOR,DET,RBORUCKI-L,MFIERS-R,2,3,-165,145,-138,123,0.58,0.42
702,KC,CLE,JJUNIS-R,CKLUBER-R,3,9,230,-260,243,-278,0.31,0.69
702,WSH,BOS,MSCHERZER-R,RPORCELLO-R,3,4,-175,155,-180,160,0.55,0.45
702,NYY,ATL,JLOAISIGA-R,ASANCHEZ-R,3,5,-180,160,-215,190,0.63,0.37
702,CIN,CHW,LCASTILLO-R,JSHIELDS-R,5,3,-160,140,-210,185,0.59,0.41
702,MIA,TB,WCHEN-L,NEOVALDI-R,3,2,115,-130,123,-138,0.42,0.58
702,MIL,MIN,BSUTER-L,KGIBSON-R,6,5,-150,135,-118,108,0.56,0.44
703,COL,SF,ASENZATELA-R,CSTRATTON-R,8,1,-130,115,-142,127,0.48,0.52
703,ARI,STL,ZGREINKE-R,JFLAHERTY-R,4,2,-140,125,-140,125,0.59,0.41
703,LAD,PIT,CKERSHAW-L,INOVA-R,8,3,-220,195,-255,225,0.67,0.33
703,TEX,HOU,ABIBENS-DIRKX-R,DKEUCHEL-L,3,5,140,-160,150,-170,0.42,0.58
703,KC,CLE,DDUFFY-L,SBIEBER-R,4,6,175,-200,140,-160,0.38,0.62
703,SEA,LAA,WLEBLANC-L,AHEANEY-L,4,1,-120,110,-110,100,0.57,0.43
703,CHC,DET,KHENDRICKS-R,MFULMER-R,5,3,-200,175,-205,180,0.67,0.33
703,MIL,MIN,JGUERRA-R,JODORIZZI-R,2,0,-150,135,-153,138,0.6,0.4
703,WSH,BOS,TROARK-R,BJOHNSON-L,4,11,-106,-104,-114,104,0.48,0.52
703,PHI,BAL,ZEFLIN-R,ACOBB-R,3,2,-175,155,-165,145,0.63,0.37
703,NYY,ATL,DGERMAN-R,SNEWCOMB-L,8,5,-170,150,-160,140,0.58,0.42
703,TOR,NYM,MESTRADA-R,ZWHEELER-R,8,6,-145,130,-119,109,0.59,0.41
703,CIN,CHW,ADESCLAFANI-R,LGIOLITO-R,8,12,-185,165,-235,205,0.63,0.37
703,MIA,TB,TRICHARDS-R,RYARBROUGH-L,6,9,115,-130,-111,101,0.47,0.53
703,OAK,SD,CBASSITT-R,CRICHARD-L,6,2,-145,130,-126,111,0.6,0.4
704,LAD,PIT,RHILL-L,CHOLMES-R,6,4,-185,165,-235,205,0.65,0.35
704,COL,SF,TANDERSON-L,ASUAREZ-L,1,0,-135,120,-126,111,0.52,0.48
704,ARI,STL,PCORBIN-L,MMIKOLAS-R,4,8,-130,115,-106,-104,0.56,0.44
704,SEA,LAA,MLEAKE-R,GRICHARDS-R,4,7,-106,-104,-103,-107,0.56,0.44
704,TEX,HOU,MMINOR-L,GCOLE-R,4,5,140,-160,160,-180,0.4,0.6
704,KC,CLE,TOAKS-R,TBAUER-R,2,3,205,-230,235,-270,0.3,0.7
704,WSH,BOS,EFEDDE-R,ERODRIGUEZ-L,0,3,120,-135,112,-127,0.39,0.61
704,NYY,ATL,CSABATHIA-L,JTEHERAN-R,6,2,-175,155,-215,190,0.63,0.37
704,MIA,TB,JURENA-R,MANDRIESE-R,3,0,-108,-102,128,-143,0.46,0.54
704,CHC,DET,JQUINTANA-L,FLIRIANO-L,5,2,-230,205,-235,205,0.7,0.3
704,PHI,BAL,ANOLA-R,YRAMIREZ-R,4,1,-240,210,-211,186,0.68,0.32
704,OAK,SD,SMANAEA-L,LPERDOMO-R,4,2,-175,155,-165,145,0.66,0.34
704,MIL,MIN,CANDERSON-R,JBERRIOS-R,3,2,-120,110,-113,103,0.57,0.43
704,TOR,NYM,MSTROMAN-R,COSWALT-R,3,6,-190,170,-173,153,0.61,0.39
704,CIN,CHW,SROMANO-R,DCOVEY-R,7,4,-185,165,-182,162,0.6,0.4
705,WSH,MIA,JHELLICKSON-R,PLOPEZ-R,14,12,-175,155,-205,180,0.63,0.37
705,MIL,ATL,JCHACIN-R,MFRIED-L,7,2,-120,110,111,-121,0.56,0.44
705,ARI,SD,SMILLER-R,ELAUER-L,3,6,-160,140,-163,143,0.63,0.37
705,SF,STL,JCUETO-R,LWEAVER-R,2,11,-145,130,-135,120,0.58,0.42
705,DET,TEX,MBOYD-L,YGALLARDO-R,5,7,105,-115,-104,-106,0.51,0.49
705,HOU,CHW,JVERLANDER-R,CRODON-L,4,3,-270,235,-330,285,0.75,0.25
705,MIN,BAL,ASLEGERS-R,ACASHNER-R,5,2,-130,115,-147,132,0.6,0.4
705,SEA,LAA,MGONZALES-L,JBARRIA-R,4,1,-108,-102,-133,118,0.57,0.43
706,CHC,CIN,MMONTGOMERY-L,TMAHLE-R,2,3,-165,145,-150,135,0.65,0.35
706,WSH,MIA,GGONZALEZ-L,DSTRAILY-R,3,2,-190,170,-235,205,0.64,0.36
706,PIT,PHI,TWILLIAMS-R,NPIVETTA-R,5,17,-106,-104,-104,-106,0.53,0.47
706,MIL,ATL,FPERALTA-R,MFOLTYNEWICZ-R,5,4,-130,115,-129,114,0.54,0.46
706,ARI,SD,ZGODLEY-R,JLUCCHESI-L,3,1,-155,140,-147,132,0.6,0.4
706,SF,STL,DRODRIGUEZ-R,JGANT-R,3,2,-115,105,-123,113,0.54,0.46
706,TOR,NYY,SGAVIGLIO-R,SGRAY-R,6,2,135,-150,137,-152,0.41,0.59
706,CLE,OAK,CCARRASCO-R,PBLACKBURN-R,10,4,-185,165,-205,180,0.62,0.38
706,DET,TEX,JZIMMERMANN-R,BCOLON-R,3,1,-106,-104,108,-118,0.48,0.52
706,MIN,BAL,LLYNN-R,DBUNDY-R,6,2,-120,110,-151,136,0.57,0.43
706,HOU,CHW,LMCCULLERSJR.-R,RLOPEZ-R,11,4,-270,235,-285,250,0.72,0.28
706,KC,BOS,JHAMMEL-R,CSALE-L,5,10,255,-290,330,-385,0.23,0.77
706,NYM,TB,JDEGROM-R,RSTANEK-R,5,1,-152,137,-165,145,0.54,0.46
706,LAA,LAD,FPENA-R,KMAEDA-R,3,2,120,-135,132,-147,0.45,0.55
706,SEA,COL,FHERNANDEZ-R,GMARQUEZ-R,1,7,-130,115,-113,103,0.59,0.41
707,CHC,CIN,TCHATWOOD-R,MHARVEY-R,8,7,-145,130,-129,114,0.64,0.36
707,SF,STL,JSAMARDZIJA-R,CMARTINEZ-R,2,3,-105,-105,113,-123,0.5,0.5
707,PIT,PHI,JTAILLON-R,JARRIETA-R,2,3,-115,105,-138,123,0.5,0.5
707,MIL,ATL,AWILKERSON-R,ASANCHEZ-R,1,5,-125,110,-105,-105,0.54,0.46
707,WSH,MIA,MSCHERZER-R,WCHEN-L,18,4,-275,240,-350,300,0.72,0.28
707,ARI,SD,RRAY-L,TROSS-R,20,5,-170,150,-191,171,0.63,0.37
707,MIN,BAL,KGIBSON-R,KGAUSMAN-R,5,4,-140,125,-142,127,0.61,0.39
707,TOR,NYY,JHAPP-L,LSEVERINO-R,5,8,170,-190,183,-208,0.37,0.63
707,HOU,CHW,CMORTON-R,JSHIELDS-R,12,6,-260,230,-382,327,0.74,0.26
707,DET,TEX,MFIERS-R,CHAMELS-L,7,2,110,-120,140,-155,0.45,0.55
707,CLE,OAK,CKLUBER-R,EJACKSON-R,3,6,-245,215,-250,220,0.67,0.33
707,KC,BOS,BKELLER-R,DPRICE-L,4,15,170,-190,170,-190,0.33,0.67
707,NYM,TB,SMATZ-L,BSNELL-L,0,3,115,-130,114,-129,0.43,0.57
707,SEA,COL,JPAXTON-L,KFREELAND-L,1,5,-170,150,-210,185,0.62,0.38
707,LAA,LAD,DMCGUIRE-R,RSTRIPLING-R,1,3,145,-165,138,-153,0.43,0.57
708,WSH,MIA,TROARK-R,TRICHARDS-R,2,10,-175,155,-182,162,0.64,0.36
708,PIT,PHI,NKINGHAM-R,DANDERSON-R,4,1,-115,105,-156,141,0.5,0.5
708,MIL,ATL,JGUERRA-R,SNEWCOMB-L,10,3,-130,115,-121,111,0.56,0.44
708,CHC,CIN,JLESTER-L,LCASTILLO-R,6,5,-160,140,-163,143,0.66,0.34
708,SF,STL,MBUMGARNER-L,JFLAHERTY-R,13,8,-145,130,-119,109,0.55,0.45
708,ARI,SD,ZGREINKE-R,CRICHARD-L,3,4,-190,170,-205,180,0.67,0.33
708,TOR,NYY,RBORUCKI-L,DGERMAN-R,1,2,125,-140,140,-160,0.43,0.57
708,CLE,OAK,SBIEBER-R,BANDERSON-L,0,6,-190,170,-170,150,0.6,0.4
708,DET,TEX,MFULMER-R,ABIBENS-DIRKX-R,0,3,-115,105,-114,104,0.51,0.49
708,MIN,BAL,JODORIZZI-R,ACOBB-R,10,1,-170,150,-140,125,0.63,0.37
708,HOU,CHW,DKEUCHEL-L,LGIOLITO-R,2,1,-325,280,-345,300,0.75,0.25
708,KC,BOS,HFILLMYER-R,RPORCELLO-R,4,7,215,-245,200,-225,0.3,0.7
708,NYM,TB,CFLEXEN-R,NEOVALDI-R,0,9,125,-140,-102,-108,0.4,0.6
708,SEA,COL,WLEBLANC-L,ASENZATELA-R,6,4,-130,115,-145,130,0.58,0.42
708,LAA,LAD,AHEANEY-L,AWOOD-L,4,3,115,-130,101,-111,0.46,0.54
709,PIT,WSH,INOVA-R,JRODRIGUEZ-R,6,3,105,-115,-101,-109,0.5,0.5
709,NYM,PHI,COSWALT-R,ANOLA-R,1,3,160,-180,143,-163,0.48,0.52
709,MIA,MIL,JURENA-R,CANDERSON-R,4,3,140,-160,125,-140,0.42,0.58
709,SD,LAD,LPERDOMO-R,CKERSHAW-L,2,8,220,-250,220,-250,0.34,0.66
709,SF,CHC,ASUAREZ-L,KHENDRICKS-R,2,1,110,-120,-116,106,0.46,0.54
709,BAL,NYY,YRAMIREZ-R,LCESSA-R,2,10,150,-170,160,-180,0.3,0.7
709,BOS,TEX,ERODRIGUEZ-L,MMINOR-L,5,0,-215,190,-195,175,0.64,0.36
709,TB,DET,CARCHER-R,FLIRIANO-L,10,9,-175,155,-233,208,0.64,0.36
709,MIN,KC,JBERRIOS-R,DDUFFY-L,3,1,-190,170,-205,180,0.66,0.34
709,HOU,OAK,GCOLE-R,FMONTAS-R,0,2,-250,220,-205,180,0.67,0.33
709,CLE,CIN,MCLEVINGER-R,ADESCLAFANI-R,5,7,-170,150,-175,155,0.62,0.38
709,BAL,NYY,JYACABONIS-R,CSABATHIA-L,5,4,190,-215,200,-225,0.35,0.65
709,NYM,PHI,ZWHEELER-R,ZEFLIN-R,4,3,110,-125,-105,-105,0.48,0.52
710,PIT,WSH,JMUSGROVE-R,JHELLICKSON-R,1,5,105,-115,107,-117,0.49,0.51
710,NYM,PHI,DGAGNON-R,EDELOSSANTOS-R,3,7,125,-140,-101,-109,0.48,0.52
710,MIA,MIL,PLOPEZ-R,JCHACIN-R,4,8,135,-150,143,-158,0.41,0.59
710,COL,ARI,TANDERSON-L,PCORBIN-L,3,5,-125,110,-105,-105,0.48,0.52
710,SD,LAD,ELAUER-L,RHILL-L,4,1,150,-170,140,-160,0.37,0.63
710,SF,CHC,DHOLLAND-L,JQUINTANA-L,0,2,105,-115,131,-146,0.42,0.58
710,BAL,NYY,ACASHNER-R,MTANAKA-R,6,5,195,-220,206,-236,0.3,0.7
710,BOS,TEX,HVELAZQUEZ-R,YGALLARDO-R,8,4,-210,185,-218,193,0.67,0.33
710,TB,DET,RSTANEK-R,MBOYD-L,5,2,-165,145,-189,169,0.62,0.38
710,MIN,KC,ASLEGERS-R,IKENNEDY-R,4,9,-185,165,-172,152,0.65,0.35
710,HOU,OAK,JVERLANDER-R,SMANAEA-L,6,5,-210,185,-226,201,0.67,0.33
710,LAA,SEA,GRICHARDS-R,MLEAKE-R,9,3,-150,135,-163,143,0.52,0.48
710,CLE,CIN,TBAUER-R,SROMANO-R,4,7,-220,195,-233,208,0.67,0.33
710,ATL,TOR,JTEHERAN-R,MSTROMAN-R,2,6,-135,120,-133,118,0.57,0.43
